1066,AZURE-001,Microsoft Azure Fundamentals,2026-04-13,ENR,28.00,0.00,1534.42,ELEARN
1066,ML-001,Machine Learning Fundamentals,2026-06-12,ENR,40.00,0.00,1662.05,ELEARN
1067,GDPR-001,RGPD & Protection des Données,2021-09-30,COMP,2.00,82.86,184.96,COMPLIANCE
1067,HEALTH-001,Santé & Sécurité au Travail,2021-09-11,COMP,4.00,95.41,262.90,COMPLIANCE
1067,FIRE-001,Sécurité & Évacuation Incendie,2021-10-09,COMP,1.00,92.61,92.24,COMPLIANCE
1067,DEI-001,Égalité Femmes-Hommes,2021-09-12,COMP,3.00,80.99,185.64,COMPLIANCE
1067,FRAUD-001,Prévention Fraude & Corruption,2021-09-11,COMP,2.00,97.39,158.87,COMPLIANCE
1067,ETHICS-001,Code de Déontologie Novaryn Tech,2021-09-15,COMP,1.50,77.94,115.92,COMPLIANCE
1067,K8S-001,Kubernetes Fundamentals,2024-11-26,COMP,24.00,69.79,1020.80,ELEARN
1067,COMM-001,Communication & Public Speaking,2023-02-06,COMP,8.00,77.79,434.48,OJT
1068,GDPR-001,RGPD & Protection des Données,2024-08-03,COMP,2.00,77.74,191.01,COMPLIANCE
1068,HEALTH-001,Santé & Sécurité au Travail,2024-06-22,COMP,4.00,92.84,232.40,COMPLIANCE
1068,FIRE-001,Sécurité & Évacuation Incendie,2024-07-08,COMP,1.00,70.78,107.60,COMPLIANCE
1068,DEI-001,Égalité Femmes-Hommes,2024-07-26,COMP,3.00,80.88,172.48,COMPLIANCE
1068,FRAUD-001,Prévention Fraude & Corruption,2024-08-04,COMP,2.00,74.75,154.02,COMPLIANCE
1068,ETHICS-001,Code de Déontologie Novaryn Tech,2024-07-20,COMP,1.50,91.39,124.16,COMPLIANCE
1068,COMM-001,Communication & Public Speaking,2025-08-29,COMP,8.00,71.69,386.11,OJT
1068,EXCEL-001,Excel Avancé & Reporting,2024-11-05,COMP,8.00,61.12,365.40,ELEARN
1068,PYTHON-001,Python for Data Science,2025-03-11,COMP,24.00,83.37,927.83,ELEARN
1069,GDPR-001,RGPD & Protection des Données,2025-01-31,COMP,2.00,85.26,214.81,COMPLIANCE
1069,HEALTH-001,Santé & Sécurité au Travail,2025-01-18,COMP,4.00,82.18,255.92,COMPLIANCE
1069,FIRE-001,Sécurité & Évacuation Incendie,2024-12-26,COMP,1.00,99.17,102.88,COMPLIANCE
1069,DEI-001,Égalité Femmes-Hommes,2025-01-22,COMP,3.00,95.58,173.31,COMPLIANCE
1069,FRAUD-001,Prévention Fraude & Corruption,2025-01-08,COMP,2.00,81.34,162.78,COMPLIANCE
1069,ETHICS-001,Code de Déontologie Novaryn Tech,2025-01-26,COMP,1.50,75.07,120.61,COMPLIANCE
1069,K8S-001,Kubernetes Fundamentals,2025-06-19,COMP,24.00,62.59,1009.19,ELEARN
1069,REACT-001,React & TypeScript Masterclass,2025-11-06,COMP,36.00,66.00,1239.11,ELEARN
1069,SCRUM-001,Scrum Fundamentals,2026-04-23,ENR,12.00,0.00,627.00,ELEARN
1070,GDPR-001,RGPD & Protection des Données,2014-03-21,COMP,2.00,84.96,202.78,COMPLIANCE
1070,HEALTH-001,Santé & Sécurité au Travail,2014-04-08,COMP,4.00,97.19,267.00,COMPLIANCE
1070,FIRE-001,Sécurité & Évacuation Incendie,2014-04-20,COMP,1.00,93.49,100.48,COMPLIANCE
1070,DEI-001,Égalité Femmes-Hommes,2014-03-13,COMP,3.00,92.24,175.09,COMPLIANCE
1070,FRAUD-001,Prévention Fraude & Corruption,2014-03-01,COMP,2.00,81.95,137.97,COMPLIANCE
1070,ETHICS-001,Code de Déontologie Novaryn Tech,2014-03-20,COMP,1.50,85.22,114.52,COMPLIANCE
1070,EXCEL-001,Excel Avancé & Reporting,2025-08-16,COMP,8.00,80.92,369.36,ELEARN
1070,SCRUM-001,Scrum Fundamentals,2026-05-01,ENR,12.00,0.00,634.15,ELEARN
1071,GDPR-001,RGPD & Protection des Données,2020-03-20,COMP,2.00,95.73,189.13,COMPLIANCE
1071,HEALTH-001,Santé & Sécurité au Travail,2020-03-24,COMP,4.00,83.68,227.01,COMPLIANCE
1071,FIRE-001,Sécurité & Évacuation Incendie,2020-03-17,COMP,1.00,77.97,95.55,COMPLIANCE
1071,DEI-001,Égalité Femmes-Hommes,2020-03-26,COMP,3.00,75.70,191.90,COMPLIANCE
1071,FRAUD-001,Prévention Fraude & Corruption,2020-02-12,COMP,2.00,97.18,138.98,COMPLIANCE
1071,ETHICS-001,Code de Déontologie Novaryn Tech,2020-02-27,COMP,1.50,71.83,113.46,COMPLIANCE
1071,K8S-001,Kubernetes Fundamentals,2026-04-17,ENR,24.00,0.00,999.82,ELEARN
1071,LEAD-001,Leadership & Management,2021-04-22,COMP,20.00,63.34,1363.83,COURSE
1071,ML-001,Machine Learning Fundamentals,2024-12-17,COMP,40.00,68.60,1593.87,ELEARN
1071,SCRUM-001,Scrum Fundamentals,2022-03-30,COMP,12.00,83.27,665.01,ELEARN
1071,SQL-001,Advanced SQL for Analytics,2025-11-03,COMP,16.00,95.46,866.58,ELEARN
1072,GDPR-001,RGPD & Protection des Données,2016-07-24,COMP,2.00,87.67,205.40,COMPLIANCE
1072,HEALTH-001,Santé & Sécurité au Travail,2016-08-29,COMP,4.00,83.69,225.02,COMPLIANCE
1072,FIRE-001,Sécurité & Évacuation Incendie,2016-08-29,COMP,1.00,82.22,95.41,COMPLIANCE
1072,DEI-001,Égalité Femmes-Hommes,2016-08-21,COMP,3.00,75.30,180.26,COMPLIANCE
1072,FRAUD-001,Prévention Fraude & Corruption,2016-08-13,COMP,2.00,78.51,154.36,COMPLIANCE
1072,ETHICS-001,Code de Déontologie Novaryn Tech,2016-07-28,COMP,1.50,96.02,113.98,COMPLIANCE
1072,SAFE-001,SAFe Agile Practitioner,2021-04-07,COMP,16.00,64.46,1507.78,COURSE
1072,ML-001,Machine Learning Fundamentals,2022-04-05,COMP,40.00,60.26,1788.82,ELEARN
1072,COMM-001,Communication & Public Speaking,2021-03-17,COMP,8.00,79.83,361.46,OJT
1072,AZURE-001,Microsoft Azure Fundamentals,2026-07-03,ENR,28.00,0.00,1506.23,ELEARN
1073,GDPR-001,RGPD & Protection des Données,2019-04-18,COMP,2.00,80.27,207.48,COMPLIANCE
1073,HEALTH-001,Santé & Sécurité au Travail,2019-05-12,COMP,4.00,75.48,263.94,COMPLIANCE
1073,FIRE-001,Sécurité & Évacuation Incendie,2019-05-08,COMP,1.00,76.95,96.14,COMPLIANCE
1073,DEI-001,Égalité Femmes-Hommes,2019-04-09,COMP,3.00,79.60,181.09,COMPLIANCE
1073,FRAUD-001,Prévention Fraude & Corruption,2019-03-27,COMP,2.00,90.54,162.83,COMPLIANCE
1073,ETHICS-001,Code de Déontologie Novaryn Tech,2019-04-03,COMP,1.50,87.13,111.71,COMPLIANCE
1073,AWS-001,AWS Cloud Practitioner,2026-06-25,ENR,30.00,0.00,1887.80,ELEARN
1073,REACT-001,React & TypeScript Masterclass,2021-05-30,COMP,36.00,80.66,1190.56,ELEARN
1073,PYTHON-001,Python for Data Science,2022-08-13,COMP,24.00,76.68,1067.94,ELEARN
1074,GDPR-001,RGPD & Protection des Données,2024-11-27,COMP,2.00,97.99,198.88,COMPLIANCE
1074,HEALTH-001,Santé & Sécurité au Travail,2025-01-05,COMP,4.00,79.11,232.25,COMPLIANCE
1074,FIRE-001,Sécurité & Évacuation Incendie,2024-12-04,COMP,1.00,91.80,106.58,COMPLIANCE
1074,DEI-001,Égalité Femmes-Hommes,2024-12-03,COMP,3.00,83.49,177.31,COMPLIANCE
1074,FRAUD-001,Prévention Fraude & Corruption,2024-12-08,COMP,2.00,92.88,135.17,COMPLIANCE
1074,ETHICS-001,Code de Déontologie Novaryn Tech,2024-12-08,COMP,1.50,71.66,117.81,COMPLIANCE
1074,K8S-001,Kubernetes Fundamentals,2026-05-03,ENR,24.00,0.00,1003.84,ELEARN
1074,AZURE-001,Microsoft Azure Fundamentals,2026-05-15,ENR,28.00,0.00,1759.62,ELEARN
1074,SCRUM-001,Scrum Fundamentals,2025-12-21,COMP,12.00,77.10,578.83,ELEARN
1075,GDPR-001,RGPD & Protection des Données,2017-06-01,COMP,2.00,86.80,187.98,COMPLIANCE
1075,HEALTH-001,Santé & Sécurité au Travail,2017-05-10,COMP,4.00,88.53,247.01,COMPLIANCE
1075,FIRE-001,Sécurité & Évacuation Incendie,2017-05-14,COMP,1.00,73.21,94.86,COMPLIANCE
1075,DEI-001,Égalité Femmes-Hommes,2017-05-17,COMP,3.00,91.69,195.89,COMPLIANCE
1075,FRAUD-001,Prévention Fraude & Corruption,2017-06-03,COMP,2.00,84.10,164.13,COMPLIANCE
1075,ETHICS-001,Code de Déontologie Novaryn Tech,2017-04-29,COMP,1.50,93.44,117.36,COMPLIANCE
1075,AWS-001,AWS Cloud Practitioner,2024-11-03,COMP,30.00,62.24,1715.05,ELEARN
1075,AZURE-001,Microsoft Azure Fundamentals,2022-06-15,COMP,28.00,77.52,1496.43,ELEARN
1075,PM-001,Product Management Essentials,2023-09-26,COMP,20.00,95.23,1046.64,COURSE
1075,SAFE-001,SAFe Agile Practitioner,2021-01-21,FAIL,16.00,53.92,1536.21,COURSE
1075,REACT-001,React & TypeScript Masterclass,2026-06-22,ENR,36.00,0.00,1127.59,ELEARN
1076,GDPR-001,RGPD & Protection des Données,2023-02-09,COMP,2.00,86.86,197.53,COMPLIANCE
1076,HEALTH-001,Santé & Sécurité au Travail,2023-02-17,COMP,4.00,87.18,263.14,COMPLIANCE
1076,FIRE-001,Sécurité & Évacuation Incendie,2023-02-13,COMP,1.00,86.70,106.35,COMPLIANCE
1076,DEI-001,Égalité Femmes-Hommes,2023-03-13,COMP,3.00,70.66,189.80,COMPLIANCE
1076,FRAUD-001,Prévention Fraude & Corruption,2023-02-01,COMP,2.00,96.12,155.98,COMPLIANCE
1076,ETHICS-001,Code de Déontologie Novaryn Tech,2023-03-16,COMP,1.50,79.42,128.48,COMPLIANCE
1076,COMM-001,Communication & Public Speaking,2024-08-05,COMP,8.00,74.49,363.88,OJT
1076,AWS-001,AWS Cloud Practitioner,2025-01-05,FAIL,30.00,44.92,1855.95,ELEARN
1076,PYTHON-001,Python for Data Science,2024-06-16,FAIL,24.00,42.67,1042.67,ELEARN
1076,SQL-001,Advanced SQL for Analytics,2025-06-06,COMP,16.00,92.24,871.54,ELEARN
1076,K8S-001,Kubernetes Fundamentals,2026-04-15,ENR,24.00,0.00,1236.28,ELEARN
1077,GDPR-001,RGPD & Protection des Données,2020-11-29,COMP,2.00,81.20,202.63,COMPLIANCE
1077,HEALTH-001,Santé & Sécurité au Travail,2020-10-30,COMP,4.00,98.79,268.65,COMPLIANCE
1077,FIRE-001,Sécurité & Évacuation Incendie,2020-11-17,COMP,1.00,93.70,99.84,COMPLIANCE
1077,DEI-001,Égalité Femmes-Hommes,2020-12-03,COMP,3.00,80.01,164.42,COMPLIANCE
1077,FRAUD-001,Prévention Fraude & Corruption,2020-11-01,COMP,2.00,86.96,164.23,COMPLIANCE
1077,ETHICS-001,Code de Déontologie Novaryn Tech,2020-12-16,COMP,1.50,73.37,111.80,COMPLIANCE
1077,PM-001,Product Management Essentials,2025-04-02,COMP,20.00,99.72,1290.69,COURSE
1077,K8S-001,Kubernetes Fundamentals,2026-06-02,ENR,24.00,0.00,1204.86,ELEARN
1078,GDPR-001,RGPD & Protection des Données,2016-04-25,COMP,2.00,83.54,215.22,COMPLIANCE
1078,HEALTH-001,Santé & Sécurité au Travail,2016-05-13,COMP,4.00,74.57,241.52,COMPLIANCE
1078,FIRE-001,Sécurité & Évacuation Incendie,2016-04-07,COMP,1.00,89.44,96.80,COMPLIANCE
1078,DEI-001,Égalité Femmes-Hommes,2016-04-29,COMP,3.00,93.43,188.62,COMPLIANCE
1078,FRAUD-001,Prévention Fraude & Corruption,2016-04-23,COMP,2.00,96.68,147.04,COMPLIANCE
1078,ETHICS-001,Code de Déontologie Novaryn Tech,2016-04-14,COMP,1.50,70.19,127.88,COMPLIANCE
1078,SCRUM-001,Scrum Fundamentals,2020-09-06,COMP,12.00,66.02,664.00,ELEARN
1078,AWS-001,AWS Cloud Practitioner,2025-02-01,COMP,30.00,90.71,1817.48,ELEARN
1079,GDPR-001,RGPD & Protection des Données,2017-11-18,COMP,2.00,89.96,210.80,COMPLIANCE
1079,HEALTH-001,Santé & Sécurité au Travail,2017-11-13,COMP,4.00,97.76,269.66,COMPLIANCE
1079,FIRE-001,Sécurité & Évacuation Incendie,2017-11-22,COMP,1.00,96.02,93.05,COMPLIANCE
1079,DEI-001,Égalité Femmes-Hommes,2017-11-26,COMP,3.00,74.45,173.11,COMPLIANCE
1079,FRAUD-001,Prévention Fraude & Corruption,2017-10-14,COMP,2.00,70.79,153.06,COMPLIANCE
1079,ETHICS-001,Code de Déontologie Novaryn Tech,2017-10-10,COMP,1.50,93.38,120.96,COMPLIANCE
1079,SQL-001,Advanced SQL for Analytics,2020-05-03,FAIL,16.00,52.51,728.41,ELEARN
1079,EXCEL-001,Excel Avancé & Reporting,2023-09-04,COMP,8.00,99.64,367.96,ELEARN
1080,GDPR-001,RGPD & Protection des Données,2021-06-23,COMP,2.00,93.17,181.09,COMPLIANCE
1080,HEALTH-001,Santé & Sécurité au Travail,2021-07-08,COMP,4.00,73.69,272.40,COMPLIANCE
1080,FIRE-001,Sécurité & Évacuation Incendie,2021-06-11,COMP,1.00,83.32,104.88,COMPLIANCE
1080,DEI-001,Égalité Femmes-Hommes,2021-07-27,COMP,3.00,76.26,163.77,COMPLIANCE
1080,FRAUD-001,Prévention Fraude & Corruption,2021-07-08,COMP,2.00,81.98,141.17,COMPLIANCE
1080,ETHICS-001,Code de Déontologie Novaryn Tech,2021-07-04,COMP,1.50,87.71,110.99,COMPLIANCE
1080,ML-001,Machine Learning Fundamentals,2024-05-29,COMP,40.00,90.26,1417.77,ELEARN
1080,PM-001,Product Management Essentials,2023-10-18,COMP,20.00,84.19,1289.89,COURSE
1080,EXCEL-001,Excel Avancé & Reporting,2021-11-20,COMP,8.00,67.64,458.22,ELEARN
1081,GDPR-001,RGPD & Protection des Données,2015-11-27,COMP,2.00,85.21,199.12,COMPLIANCE
1081,HEALTH-001,Santé & Sécurité au Travail,2015-11-08,COMP,4.00,73.36,247.85,COMPLIANCE
1081,FIRE-001,Sécurité & Évacuation Incendie,2015-10-07,COMP,1.00,81.40,98.40,COMPLIANCE
1081,DEI-001,Égalité Femmes-Hommes,2015-10-13,COMP,3.00,80.64,196.05,COMPLIANCE
1081,FRAUD-001,Prévention Fraude & Corruption,2015-11-29,COMP,2.00,71.96,163.38,COMPLIANCE
1081,ETHICS-001,Code de Déontologie Novaryn Tech,2015-11-17,COMP,1.50,79.02,131.99,COMPLIANCE
1081,SAFE-001,SAFe Agile Practitioner,2026-06-07,ENR,16.00,0.00,1196.66,COURSE
1081,EXCEL-001,Excel Avancé & Reporting,2021-12-12,FAIL,8.00,53.86,447.68,ELEARN
1082,GDPR-001,RGPD & Protection des Données,2024-01-25,COMP,2.00,74.22,189.96,COMPLIANCE
1082,HEALTH-001,Santé & Sécurité au Travail,2024-02-28,COMP,4.00,70.28,250.93,COMPLIANCE
1082,FIRE-001,Sécurité & Évacuation Incendie,2024-01-31,COMP,1.00,90.85,105.25,COMPLIANCE
1082,DEI-001,Égalité Femmes-Hommes,2024-01-26,COMP,3.00,87.89,169.55,COMPLIANCE
1082,FRAUD-001,Prévention Fraude & Corruption,2024-03-10,COMP,2.00,89.83,146.15,COMPLIANCE
1082,ETHICS-001,Code de Déontologie Novaryn Tech,2024-02-18,COMP,1.50,94.70,118.06,COMPLIANCE
1082,ML-001,Machine Learning Fundamentals,2025-09-20,COMP,40.00,95.16,1412.51,ELEARN
1082,PYTHON-001,Python for Data Science,2025-07-05,COMP,24.00,79.90,941.82,ELEARN
1082,SAFE-001,SAFe Agile Practitioner,2025-07-15,COMP,16.00,96.36,1301.38,COURSE
1083,GDPR-001,RGPD & Protection des Données,2013-03-21,COMP,2.00,70.85,181.03,COMPLIANCE
1083,HEALTH-001,Santé & Sécurité au Travail,2013-03-02,COMP,4.00,96.66,226.71,COMPLIANCE
1083,FIRE-001,Sécurité & Évacuation Incendie,2013-03-10,COMP,1.00,97.41,90.93,COMPLIANCE
1083,DEI-001,Égalité Femmes-Hommes,2013-03-25,COMP,3.00,92.88,188.01,COMPLIANCE
1083,FRAUD-001,Prévention Fraude & Corruption,2013-03-11,COMP,2.00,74.75,135.45,COMPLIANCE
1083,ETHICS-001,Code de Déontologie Novaryn Tech,2013-03-15,COMP,1.50,72.76,131.72,COMPLIANCE
1083,K8S-001,Kubernetes Fundamentals,2020-03-05,FAIL,24.00,56.27,1112.12,ELEARN
1083,EXCEL-001,Excel Avancé & Reporting,2025-09-19,COMP,8.00,84.13,416.42,ELEARN
1084,GDPR-001,RGPD & Protection des Données,2013-04-11,COMP,2.00,84.29,215.98,COMPLIANCE
1084,HEALTH-001,Santé & Sécurité au Travail,2013-04-08,COMP,4.00,73.85,257.82,COMPLIANCE
1084,FIRE-001,Sécurité & Évacuation Incendie,2013-04-15,COMP,1.00,98.71,103.37,COMPLIANCE
1084,DEI-001,Égalité Femmes-Hommes,2013-03-29,COMP,3.00,84.33,188.95,COMPLIANCE
1084,FRAUD-001,Prévention Fraude & Corruption,2013-04-28,COMP,2.00,75.89,141.58,COMPLIANCE
1084,ETHICS-001,Code de Déontologie Novaryn Tech,2013-03-31,COMP,1.50,94.16,111.42,COMPLIANCE
1084,COMM-001,Communication & Public Speaking,2026-05-14,ENR,8.00,0.00,446.43,OJT
1084,LEAD-001,Leadership & Management,2024-11-25,COMP,20.00,69.05,1358.08,COURSE
1085,GDPR-001,RGPD & Protection des Données,2016-11-14,COMP,2.00,79.03,208.42,COMPLIANCE
1085,HEALTH-001,Santé & Sécurité au Travail,2016-11-01,COMP,4.00,90.05,251.00,COMPLIANCE
1085,FIRE-001,Sécurité & Évacuation Incendie,2016-11-08,COMP,1.00,99.63,95.33,COMPLIANCE
1085,DEI-001,Égalité Femmes-Hommes,2016-10-11,COMP,3.00,79.84,175.49,COMPLIANCE
1085,FRAUD-001,Prévention Fraude & Corruption,2016-10-12,COMP,2.00,87.38,163.04,COMPLIANCE
1085,ETHICS-001,Code de Déontologie Novaryn Tech,2016-10-05,COMP,1.50,92.44,127.19,COMPLIANCE
1085,EXCEL-001,Excel Avancé & Reporting,2020-05-04,FAIL,8.00,40.27,416.16,ELEARN
1085,AWS-001,AWS Cloud Practitioner,2026-05-08,ENR,30.00,0.00,1617.42,ELEARN
1086,GDPR-001,RGPD & Protection des Données,2021-03-31,COMP,2.00,70.35,199.23,COMPLIANCE
1086,HEALTH-001,Santé & Sécurité au Travail,2021-04-02,COMP,4.00,75.63,268.48,COMPLIANCE
1086,FIRE-001,Sécurité & Évacuation Incendie,2021-04-16,COMP,1.00,82.17,109.85,COMPLIANCE
1086,DEI-001,Égalité Femmes-Hommes,2021-04-09,COMP,3.00,88.64,181.65,COMPLIANCE
1086,FRAUD-001,Prévention Fraude & Corruption,2021-03-18,COMP,2.00,92.35,154.66,COMPLIANCE
1086,ETHICS-001,Code de Déontologie Novaryn Tech,2021-04-12,COMP,1.50,97.72,116.09,COMPLIANCE
1086,AZURE-001,Microsoft Azure Fundamentals,2026-06-05,ENR,28.00,0.00,1678.36,ELEARN
1086,SQL-001,Advanced SQL for Analytics,2025-10-31,COMP,16.00,73.70,804.58,ELEARN
1086,K8S-001,Kubernetes Fundamentals,2025-03-06,COMP,24.00,74.62,1146.96,ELEARN
1087,GDPR-001,RGPD & Protection des Données,2021-10-29,COMP,2.00,73.79,189.09,COMPLIANCE
1087,HEALTH-001,Santé & Sécurité au Travail,2021-10-24,COMP,4.00,94.90,231.01,COMPLIANCE
1087,FIRE-001,Sécurité & Évacuation Incendie,2021-11-09,COMP,1.00,78.87,107.47,COMPLIANCE
1087,DEI-001,Égalité Femmes-Hommes,2021-10-14,COMP,3.00,83.58,181.92,COMPLIANCE
1087,FRAUD-001,Prévention Fraude & Corruption,2021-09-30,COMP,2.00,98.99,164.15,COMPLIANCE
1087,ETHICS-001,Code de Déontologie Novaryn Tech,2021-10-06,COMP,1.50,81.93,130.59,COMPLIANCE
1087,PYTHON-001,Python for Data Science,2026-05-03,ENR,24.00,0.00,1070.02,ELEARN
1087,SAFE-001,SAFe Agile Practitioner,2023-02-22,COMP,16.00,84.04,1253.74,COURSE
1087,AWS-001,AWS Cloud Practitioner,2026-06-14,ENR,30.00,0.00,1555.38,ELEARN
1090,GDPR-001,RGPD & Protection des Données,2023-04-28,COMP,2.00,80.88,189.22,COMPLIANCE
1090,HEALTH-001,Santé & Sécurité au Travail,2023-04-27,COMP,4.00,75.00,232.94,COMPLIANCE
1090,FIRE-001,Sécurité & Évacuation Incendie,2023-05-07,COMP,1.00,74.97,102.69,COMPLIANCE
1090,DEI-001,Égalité Femmes-Hommes,2023-05-03,COMP,3.00,76.79,195.50,COMPLIANCE
1090,FRAUD-001,Prévention Fraude & Corruption,2023-05-09,COMP,2.00,74.56,163.27,COMPLIANCE
1090,ETHICS-001,Code de Déontologie Novaryn Tech,2023-05-03,COMP,1.50,82.72,112.85,COMPLIANCE
1090,REACT-001,React & TypeScript Masterclass,2025-12-11,COMP,36.00,80.87,1171.66,ELEARN
1090,AZURE-001,Microsoft Azure Fundamentals,2025-04-23,COMP,28.00,72.88,1706.34,ELEARN
1091,GDPR-001,RGPD & Protection des Données,2019-04-12,COMP,2.00,70.01,190.05,COMPLIANCE
1091,HEALTH-001,Santé & Sécurité au Travail,2019-04-28,COMP,4.00,90.04,235.44,COMPLIANCE
1091,FIRE-001,Sécurité & Évacuation Incendie,2019-05-09,COMP,1.00,88.39,109.19,COMPLIANCE
1091,DEI-001,Égalité Femmes-Hommes,2019-03-27,COMP,3.00,92.66,167.05,COMPLIANCE
1091,FRAUD-001,Prévention Fraude & Corruption,2019-04-23,COMP,2.00,94.67,157.94,COMPLIANCE
1091,ETHICS-001,Code de Déontologie Novaryn Tech,2019-05-14,COMP,1.50,99.29,131.48,COMPLIANCE
1091,EXCEL-001,Excel Avancé & Reporting,2025-05-26,COMP,8.00,69.94,382.05,ELEARN
1091,PYTHON-001,Python for Data Science,2024-03-07,COMP,24.00,97.96,892.13,ELEARN
1091,SAFE-001,SAFe Agile Practitioner,2020-10-10,COMP,16.00,89.04,1436.09,COURSE
1091,REACT-001,React & TypeScript Masterclass,2023-12-31,COMP,36.00,68.23,1071.27,ELEARN
1091,PM-001,Product Management Essentials,2022-12-17,COMP,20.00,73.10,1249.23,COURSE
1092,GDPR-001,RGPD & Protection des Données,2024-07-06,COMP,2.00,79.33,184.10,COMPLIANCE
1092,HEALTH-001,Santé & Sécurité au Travail,2024-07-13,COMP,4.00,87.95,236.61,COMPLIANCE
1092,FIRE-001,Sécurité & Évacuation Incendie,2024-07-01,COMP,1.00,78.96,92.50,COMPLIANCE
1092,DEI-001,Égalité Femmes-Hommes,2024-07-20,COMP,3.00,88.30,167.53,COMPLIANCE
1092,FRAUD-001,Prévention Fraude & Corruption,2024-07-21,COMP,2.00,97.32,145.24,COMPLIANCE
1092,ETHICS-001,Code de Déontologie Novaryn Tech,2024-06-20,COMP,1.50,98.48,108.98,COMPLIANCE
1092,LEAD-001,Leadership & Management,2025-07-08,COMP,20.00,95.05,1586.15,COURSE
1092,SAFE-001,SAFe Agile Practitioner,2026-05-15,ENR,16.00,0.00,1284.35,COURSE
1092,K8S-001,Kubernetes Fundamentals,2025-05-01,COMP,24.00,99.90,1134.09,ELEARN
1092,REACT-001,React & TypeScript Masterclass,2024-11-14,COMP,36.00,74.50,1332.97,ELEARN
1093,GDPR-001,RGPD & Protection des Données,2023-04-02,COMP,2.00,84.84,208.06,COMPLIANCE
1093,HEALTH-001,Santé & Sécurité au Travail,2023-03-18,COMP,4.00,82.65,256.90,COMPLIANCE
1093,FIRE-001,Sécurité & Évacuation Incendie,2023-04-09,COMP,1.00,78.41,104.48,COMPLIANCE
1093,DEI-001,Égalité Femmes-Hommes,2023-03-08,COMP,3.00,97.14,185.05,COMPLIANCE
1093,FRAUD-001,Prévention Fraude & Corruption,2023-03-12,COMP,2.00,82.59,160.09,COMPLIANCE
1093,ETHICS-001,Code de Déontologie Novaryn Tech,2023-03-13,COMP,1.50,72.49,110.43,COMPLIANCE
1093,AWS-001,AWS Cloud Practitioner,2024-01-17,COMP,30.00,64.16,1951.70,ELEARN
1093,PM-001,Product Management Essentials,2026-06-18,ENR,20.00,0.00,1238.39,COURSE
1093,K8S-001,Kubernetes Fundamentals,2025-02-10,COMP,24.00,84.27,1222.23,ELEARN
1093,EXCEL-001,Excel Avancé & Reporting,2025-06-20,COMP,8.00,61.68,352.94,ELEARN
1093,REACT-001,React & TypeScript Masterclass,2026-06-29,ENR,36.00,0.00,1363.47,ELEARN
1094,GDPR-001,RGPD & Protection des Données,2013-02-23,COMP,2.00,72.85,218.67,COMPLIANCE
1094,HEALTH-001,Santé & Sécurité au Travail,2013-02-02,COMP,4.00,80.82,258.63,COMPLIANCE
1094,FIRE-001,Sécurité & Évacuation Incendie,2013-02-25,COMP,1.00,82.65,97.87,COMPLIANCE
1094,DEI-001,Égalité Femmes-Hommes,2013-03-06,COMP,3.00,71.20,185.30,COMPLIANCE
1094,FRAUD-001,Prévention Fraude & Corruption,2013-02-15,COMP,2.00,95.57,152.20,COMPLIANCE
1094,ETHICS-001,Code de Déontologie Novaryn Tech,2013-02-20,COMP,1.50,71.12,117.57,COMPLIANCE
1094,SAFE-001,SAFe Agile Practitioner,2025-08-20,COMP,16.00,97.84,1231.50,COURSE
1094,SCRUM-001,Scrum Fundamentals,2023-05-29,FAIL,12.00,55.24,641.23,ELEARN
1094,AWS-001,AWS Cloud Practitioner,2026-05-10,ENR,30.00,0.00,1723.64,ELEARN
1094,PM-001,Product Management Essentials,2020-04-24,COMP,20.00,74.10,1367.61,COURSE
1094,PYTHON-001,Python for Data Science,2023-11-14,COMP,24.00,91.35,947.35,ELEARN
1095,GDPR-001,RGPD & Protection des Données,2017-11-29,COMP,2.00,99.73,190.53,COMPLIANCE
1095,HEALTH-001,Santé & Sécurité au Travail,2017-12-05,COMP,4.00,74.82,252.92,COMPLIANCE
1095,FIRE-001,Sécurité & Évacuation Incendie,2017-11-20,COMP,1.00,89.45,104.81,COMPLIANCE
1095,DEI-001,Égalité Femmes-Hommes,2017-12-03,COMP,3.00,80.46,191.36,COMPLIANCE
1095,FRAUD-001,Prévention Fraude & Corruption,2017-11-16,COMP,2.00,95.70,145.01,COMPLIANCE
1095,ETHICS-001,Code de Déontologie Novaryn Tech,2017-11-24,COMP,1.50,86.15,127.32,COMPLIANCE
1095,SQL-001,Advanced SQL for Analytics,2020-09-30,FAIL,16.00,41.72,777.46,ELEARN
1095,AZURE-001,Microsoft Azure Fundamentals,2022-09-04,COMP,28.00,85.58,1723.15,ELEARN
1095,LEAD-001,Leadership & Management,2022-02-23,COMP,20.00,94.24,1493.45,COURSE
1096,GDPR-001,RGPD & Protection des Données,2015-05-03,COMP,2.00,94.18,215.83,COMPLIANCE
1096,HEALTH-001,Santé & Sécurité au Travail,2015-05-30,COMP,4.00,74.78,233.43,COMPLIANCE
1096,FIRE-001,Sécurité & Évacuation Incendie,2015-04-13,COMP,1.00,73.34,101.64,COMPLIANCE
1096,DEI-001,Égalité Femmes-Hommes,2015-05-14,COMP,3.00,91.01,182.18,COMPLIANCE
1096,FRAUD-001,Prévention Fraude & Corruption,2015-05-30,COMP,2.00,86.80,140.34,COMPLIANCE
1096,ETHICS-001,Code de Déontologie Novaryn Tech,2015-05-21,COMP,1.50,90.87,112.77,COMPLIANCE
